Record_ID,City,State,Region,City Category,Year,Month,Season,Population,Population Density (per km²),Urbanization Rate (%),Waste Type,Daily Waste Generation (TPD),Waste Per Capita (kg),Collection Efficiency (%),Waste Segregation Rate (%),Recycling Rate (%),Composting Rate (%),Landfill Dependency (%),Waste Processing Capacity (TPD),Treatment Method,Municipal Efficiency Score,Awareness Campaigns,Smart Bins,Collection Vehicles,Collection Frequency,Waste Management Workers,Waste Management Budget (?),Cost Per Ton (?),Carbon Emissions,Landfill Capacity (Tons),Remaining Landfill Capacity (Tons),Latitude,Longitude,Air Quality Index (AQI),Rainfall (mm),Tourism Impact Score,Industrial Activity Level,Population Growth Rate (%),Sustainability Index,Performance Level,Sustainability Category
WM007120,Mysuru,Karnataka,South,Tier-1,2018,5,Summer,2522133,14405.7,76.6,Metal,35.41,0.014,72.3,64.9,67.2,1.2,25.9,26.83,Recycling,6.8,2,1071,128,5,7736,51197996,1417,130.7,3715480,82.8,12.2958,76.6394,149,84.5,1.7,8.7,1.46,59.7,High,Excellent
WM007121,Mysuru,Karnataka,South,Tier-1,2018,5,Summer,2522133,14405.7,76.6,Organic,562.12,0.215,73.4,49.2,24.4,39.9,30.3,498.43,Composting,6.8,2,1071,128,5,7736,51197996,769,1386.66,3715480,82.8,12.2958,76.6394,149,84.5,1.7,8.7,1.46,49.4,Medium,Good
WM007122,Nagpur,Maharashtra,West,Tier-1,2018,5,Summer,3012112,13875,75.6,Metal,43.7,0.014,71.4,64.5,77,0.8,20.6,43.87,Recycling,6.9,4,1638,163,5,7484,64794813,1259,165.4,6612638,83.1,21.1458,79.0882,185,21.7,3.9,6.3,1.43,60.4,High,Excellent
WM007123,Nanded,Maharashtra,West,Tier-2,2018,5,Summer,464580,6427.8,60,Plastic,18.02,0.037,56.5,49.3,30.4,0.6,69.6,16.81,Composting,4.1,0,106,19,3,872,9390396,482,45.48,1500059,79.9,19.1383,77.321,173,6.2,2.2,6.1,1.76,30.5,Low,Poor
WM007124,Nashik,Maharashtra,West,Tier-1,2018,5,Summer,2520808,13860.2,70.1,Biomedical,10,0.004,68.6,59,14.6,0.5,76.9,8.97,Landfill,5.3,2,930,116,5,5889,51793104,831,179.16,2334452,83.4,19.9975,73.7898,168,17.2,5.3,7.5,2.71,29.6,Medium,Poor
WM007125,Navi Mumbai,Maharashtra,West,Tier-1,2018,5,Summer,2303190,10609.2,69.7,Organic,449.16,0.187,72.6,55.9,27.5,41.1,30.2,396.47,Composting,6.1,2,1110,112,4,5503,59313445,928,1110.59,6724503,83.4,19.033,73.0297,174,24.5,1.4,8.2,1.98,52.6,Medium,Excellent
WM007126,Navi Mumbai,Maharashtra,West,Tier-1,2018,5,Summer,2303190,10609.2,69.7,Plastic,141.04,0.063,62.9,63.8,43,0.8,45.8,135.67,Recycling,6.1,2,1110,112,4,5503,59313445,1380,548.73,6724503,83.4,19.033,73.0297,174,24.5,1.4,8.2,1.98,49.9,High,Good
WM007127,Nellore,Andhra Pradesh,South,Tier-2,2018,5,Summer,730882,6236.6,55.1,Glass,7.42,0.01,63,55.9,63.4,0.3,34.7,8.2,Recycling,6.2,6,162,28,4,1597,15771279,727,24.99,714198,82.2,14.4426,79.9865,96,49.4,2.2,4.7,2.3,53.6,High,Excellent
WM007128,Nellore,Andhra Pradesh,South,Tier-2,2018,5,Summer,730882,6236.6,55.1,Organic,119.65,0.164,65.7,48.1,27.6,33,43.4,82.94,Landfill,6.2,6,162,28,4,1597,15771279,477,1924.15,714198,82.2,14.4426,79.9865,96,49.4,2.2,4.7,2.3,45.9,Medium,Good
WM007129,Noida,Uttar Pradesh,Central,Tier-2,2018,5,Summer,553217,3867.4,46,Construction,37.38,0.069,53.4,50.7,40.9,1.1,55.5,35.65,Landfill,5.4,2,104,21,3,1148,9620649,501,626.5,1044498,81.4,28.5355,77.391,194,27,1.1,5.7,1.88,41.7,Medium,Average
WM007130,Panaji,Goa,West,Tier-3,2018,5,Summer,194069,744.3,25.1,Organic,20.72,0.106,50.1,47.9,24.4,32.1,45.7,17.82,Landfill,3.2,0,13,5,1,266,968944,327,316.79,259074,79.4,15.4909,73.8278,136,31,9.1,4.4,4.12,36.5,Low,Poor
WM007131,Panipat,Haryana,North,Tier-3,2018,5,Summer,110912,1174.5,48.9,Organic,10.96,0.096,54.4,61.3,27.6,35.2,31.5,10.31,Incineration,5,3,7,4,2,161,884586,784,109.97,332645,82.4,29.3909,76.9635,154,46.5,4.7,1.2,3.23,47.9,Medium,Good
WM007132,Patiala,Punjab,North,Tier-3,2018,5,Summer,129236,954.6,43.1,Plastic,3.49,0.026,38.3,52.6,37.4,0.5,59.4,3.4,Landfill,2.4,1,8,3,2,195,1016783,322,60.85,260770,78.3,30.3398,76.3869,169,50.3,2.2,4.7,4.22,34.1,Low,Poor
WM007133,Patna,Bihar,East,Tier-1,2018,5,Summer,1784737,12386.2,69.5,Organic,365.31,0.203,76.5,41.6,25.4,34.8,34.6,364.16,Recycling,6,3,728,83,5,5094,45119376,1171,1408.71,3067057,83.9,25.5941,85.1376,147,105.8,4.2,8.5,2.03,43.4,Medium,Average
WM007134,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2018,5,Summer,279915,1616.4,33.7,Construction,10.46,0.038,40.6,41.3,38.8,1.1,62.5,7.49,Recycling,2.8,1,14,8,1,320,2313689,707,39.97,142923,75.9,11.6234,92.7265,123,70.4,8.9,4.9,3.83,33,Low,Poor
WM007135,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2018,5,Summer,279915,1616.4,33.7,Organic,32.71,0.114,59.7,33.1,14.1,18.9,66,25.26,Landfill,2.8,1,14,8,1,320,2313689,335,583.27,142923,75.9,11.6234,92.7265,123,70.4,8.9,4.9,3.83,24.1,Low,Poor
WM007136,Prayagraj,Uttar Pradesh,Central,Tier-1,2018,5,Summer,2447518,8074.1,78.9,Construction,203.99,0.082,69.9,54.3,45.5,1.4,45.6,192.77,Landfill,7.9,3,1206,153,6,8093,48702709,596,3189.12,2212060,84.6,25.4358,81.8463,183,29.2,1.6,5.9,1.26,44.4,High,Good
WM007137,Prayagraj,Uttar Pradesh,Central,Tier-1,2018,5,Summer,2447518,8074.1,78.9,Organic,503.73,0.216,85.2,59.4,30.1,42.8,13.3,425.29,Composting,7.9,3,1206,153,6,8093,48702709,710,1296.61,2212060,84.6,25.4358,81.8463,183,29.2,1.6,5.9,1.26,55.7,High,Excellent
WM007138,Puducherry,Puducherry,South,Tier-3,2018,5,Summer,298369,3724.2,36.9,Construction,12.93,0.042,30,37,32.1,0.7,66.7,13.38,Landfill,2.3,0,18,9,1,405,2652058,413,210.75,263458,78.1,11.9416,79.8083,151,5.4,5.9,5.3,3.07,28.5,Low,Poor
WM007139,Pune,Maharashtra,West,Metro,2018,5,Summer,6402527,25407,89.4,Organic,1497.6,0.24,82.6,59.8,26.6,41.9,28.1,1676.53,Composting,7.5,8,5555,556,7,26189,266552348,1034,3244.29,23764324,88.9,18.5204,73.8567,194,18.1,2.3,5.6,1.25,54.5,High,Excellent
WM007140,Puri,Odisha,East,Tier-3,2018,5,Summer,311730,3276.8,48.2,Plastic,8.88,0.029,52.4,48,36.9,0.1,62.3,6.57,Landfill,3.1,1,15,9,3,404,2028051,322,152.71,136076,80.7,19.8135,85.8312,125,61.1,8.7,0.8,3.84,33.9,Low,Poor
WM007141,Pushkar,Rajasthan,North,Tier-3,2018,5,Summer,45637,3091.4,52.6,Plastic,1.54,0.034,48.6,44.3,41.6,1.4,58.4,1.25,Landfill,4.3,1,2,3,2,74,210311,347,24.07,52441,78.8,26.4897,74.5511,183,0,5.5,2.4,3.25,37.1,Low,Poor
WM007142,Raipur,Chhattisgarh,Central,Tier-1,2018,5,Summer,1269145,7145.7,82.8,Construction,94.43,0.074,71.5,45.7,33.5,0.2,57.2,84.24,Landfill,5.7,6,568,64,6,3080,29026197,727,1693.52,6643606,82.4,21.2514,81.6296,144,28.2,3.4,5.4,1.45,41.5,Medium,Average
WM007143,Raipur,Chhattisgarh,Central,Tier-1,2018,5,Summer,1269145,7145.7,82.8,Organic,253,0.208,72.5,46.3,26.1,35.6,37.5,233.53,Biogas,5.7,6,568,64,6,3080,29026197,1154,350.89,6643606,82.4,21.2514,81.6296,144,28.2,3.4,5.4,1.45,47,Medium,Good
WM007144,Rajkot,Gujarat,West,Tier-1,2018,5,Summer,1899571,6376.8,75.5,Organic,342.55,0.173,74.3,58,25.5,36.1,35.7,332.68,Composting,6.2,2,747,93,6,5419,42566807,796,857.05,4523035,83.8,22.3039,70.8022,160,10.7,2.6,6.9,1.8,47.5,Medium,Good
WM007145,Ranchi,Jharkhand,East,Tier-1,2018,5,Summer,1165938,11100.1,79.8,Organic,234.54,0.195,81,59.5,34.8,41.8,18.3,233.59,Composting,7.6,4,511,65,6,3141,35789324,709,575.33,4810966,88.4,23.3441,85.3096,152,55.4,1.9,3.6,2.23,55.4,High,Excellent
WM007146,Ranchi,Jharkhand,East,Tier-1,2018,5,Summer,1165938,11100.1,79.8,Paper,46.45,0.038,72.7,64.7,68.3,4.7,18.4,51.56,Recycling,7.6,4,511,65,6,3141,35789324,1049,160.47,4810966,88.4,23.3441,85.3096,152,55.4,1.9,3.6,2.23,61.7,High,Excellent
WM007147,Ratlam,Madhya Pradesh,Central,Tier-3,2018,5,Summer,275882,3398,47,Paper,6.55,0.024,49.2,56.5,50.4,4.1,42.3,6.42,Recycling,4.8,0,19,9,2,376,2739043,596,22.67,315029,80.5,23.3315,75.0367,117,16.1,1.7,2.9,3.41,46.3,Medium,Good
WM007148,Ratlam,Madhya Pradesh,Central,Tier-3,2018,5,Summer,275882,3398,47,Plastic,8.98,0.033,56.8,59.9,45.2,1.3,58,7.32,Landfill,4.8,0,19,9,2,376,2739043,369,140.74,315029,80.5,23.3315,75.0367,117,16.1,1.7,2.9,3.41,39.7,Medium,Average
WM007149,Rewa,Madhya Pradesh,Central,Tier-3,2018,5,Summer,216547,856.8,40,Organic,22.54,0.109,45.8,38.6,15.3,33.1,55.4,15.6,Composting,1.9,0,16,6,1,277,1217994,428,53.69,342130,76.3,24.5364,81.2961,196,4.5,3.3,4.2,2.19,28,Low,Poor
WM007150,Rishikesh,Uttarakhand,Central,Tier-3,2018,5,Summer,161840,3614.8,40.2,Construction,6.42,0.041,52.4,51.1,31.2,0.5,69.2,5.55,Incineration,4,0,12,5,1,210,858351,797,61.83,90418,79.6,30.0869,78.2676,156,26.1,9.2,4.8,2.72,30.2,Low,Poor
WM007151,Rishikesh,Uttarakhand,Central,Tier-3,2018,5,Summer,161840,3614.8,40.2,Organic,20.96,0.125,53.4,50.1,28.1,36.7,32.1,20.29,Landfill,4,0,12,5,1,210,858351,417,377.94,90418,79.6,30.0869,78.2676,156,26.1,9.2,4.8,2.72,39.2,Low,Average
WM007152,Rohtak,Haryana,North,Tier-2,2018,5,Summer,889260,3038.1,59.7,Metal,9.21,0.01,57.9,61,71.2,1.2,25.1,8.02,Landfill,4.2,2,151,37,2,1824,15196059,443,150.94,1555137,78.5,28.8955,76.6066,147,38,3.6,2,2.59,52,High,Excellent
WM007153,Rourkela,Odisha,East,Tier-2,2018,5,Summer,915038,4505,44.4,Biomedical,2.8,0.003,63.7,77.6,36.2,0.8,60.4,3.01,Landfill,6.4,0,229,43,4,1882,12197476,422,43.68,825407,85.4,22.2604,84.8536,128,7.5,3.6,2.5,2.85,46.5,High,Good
WM007154,Rourkela,Odisha,East,Tier-2,2018,5,Summer,915038,4505,44.4,Organic,122.64,0.135,71.7,60.1,36.2,36.7,25.4,122.41,Composting,6.4,0,229,43,4,1882,12197476,620,301.17,825407,85.4,22.2604,84.8536,128,7.5,3.6,2.5,2.85,56.5,High,Excellent
WM007155,Saharanpur,Uttar Pradesh,Central,Tier-2,2018,5,Summer,1033490,6139.7,66.9,Organic,141.51,0.142,67.8,61.1,26.7,33.3,37.7,120.27,Composting,6.1,2,180,48,4,2520,17016802,624,346.08,858514,81.7,29.968,77.546,170,3.7,2.1,4.2,2.9,43.3,Medium,Average
WM007156,Salem,Tamil Nadu,South,Tier-2,2018,5,Summer,888019,2946,68,Construction,46.26,0.053,45.2,42.1,35.9,1.4,58.6,30.23,Landfill,3.5,1,198,33,3,1507,15606266,551,790.05,1240870,77.1,11.6643,78.146,139,44.3,4.2,4.5,2.2,35.6,Low,Poor
WM007157,Salem,Tamil Nadu,South,Tier-2,2018,5,Summer,888019,2946,68,Organic,134.21,0.15,63,39.5,22.8,27,51.5,107.91,Composting,3.5,1,198,33,3,1507,15606266,661,333.49,1240870,77.1,11.6643,78.146,139,44.3,4.2,4.5,2.2,34.7,Low,Poor
WM007158,Satna,Madhya Pradesh,Central,Tier-3,2018,5,Summer,298784,1636,28.3,Organic,32.05,0.107,54.7,46.3,20.7,34,44.4,27.96,Landfill,3.9,0,15,9,2,372,1924269,408,528.73,187201,79.9,24.6005,80.8322,157,13.8,2.9,1.6,3.88,37.3,Low,Poor
WM007159,Shillong,Meghalaya,Northeast,Tier-3,2018,5,Summer,76091,2449.1,47.4,Construction,3.04,0.039,44.8,43.5,35.8,0.3,62.6,2.73,Composting,4,2,5,3,2,113,389821,385,7.39,192214,80.2,25.5788,91.8933,89,264.7,10,2.1,3.4,35.5,Low,Poor
WM007160,Shimla,Himachal Pradesh,North,Tier-3,2018,5,Summer,178935,2589.7,49.6,Organic,18.68,0.1,67.2,45.9,24,29.3,41.4,16.52,Composting,5,0,11,6,1,254,1625326,368,49.3,248035,81.1,31.1048,77.1734,240,28.5,8.8,2.6,2.4,38.9,Low,Average
WM007161,Sikar,Rajasthan,North,Tier-3,2018,5,Summer,273385,2596.2,45.2,Plastic,8.06,0.03,55.9,47.1,39.2,1.2,60.4,8.76,Recycling,4.4,0,15,8,2,447,2134187,576,26.45,350961,80.4,27.6094,75.1399,176,19.4,3.8,2.8,2.99,34.8,Low,Poor
WM007162,Siliguri,West Bengal,East,Tier-2,2018,5,Summer,569800,4609.7,47.7,Plastic,23.27,0.039,60.8,41.7,37,0.1,58.4,18.98,Landfill,3.9,2,115,20,3,1170,9386685,493,421.29,689691,79.5,26.7271,88.3953,143,64.6,3.9,5.4,2.17,30.6,Low,Poor
WM007163,Silvassa,Dadra and Nagar Haveli,West,Tier-3,2018,5,Summer,166574,3366.8,24.6,Organic,17.16,0.104,55.2,36.3,22.7,35.2,41.5,13.06,Landfill,2.7,0,10,4,1,199,904589,366,259.81,260397,77.5,20.2766,73.0169,190,12.6,3.6,5.1,3.51,36.8,Low,Poor
WM007164,Solapur,Maharashtra,West,Tier-1,2018,5,Summer,2222046,10288.5,77.4,Plastic,129.2,0.056,64.3,56.2,42.3,0.4,51.1,113.08,Landfill,6.3,5,801,123,6,5298,49784072,808,2156.16,5312433,86.6,17.6599,75.9064,171,7.2,0.5,3,1.25,47.7,High,Good
WM007165,Sonipat,Haryana,North,Tier-3,2018,5,Summer,253809,3610.1,27.7,Construction,10.62,0.04,47.6,41.5,24.8,0.2,76.6,7.77,Landfill,3.7,1,18,8,2,351,1266433,312,189.6,218095,80.5,28.9931,77.0151,174,3.3,3.5,2,1.58,28.1,Low,Poor
WM007166,Sonipat,Haryana,North,Tier-3,2018,5,Summer,253809,3610.1,27.7,Paper,6.07,0.025,50.8,51,52.1,3.8,49.1,4.1,Landfill,3.7,1,18,8,2,351,1266433,395,90.58,218095,80.5,28.9931,77.0151,174,3.3,3.5,2,1.58,45.6,Low,Good
WM007167,Srinagar,Jammu and Kashmir,North,Tier-1,2018,5,Summer,2869919,5617.8,70.8,Organic,536.19,0.191,90.1,61.6,29.4,40.9,23.7,637.48,Landfill,8.1,6,1231,187,6,8260,73926433,635,8767,3087621,88.6,34.0837,74.7973,181,39,8.8,7.5,1.26,59.9,High,Excellent
WM007168,Surat,Gujarat,West,Metro,2018,5,Summer,6309904,17361.8,93.4,Construction,630.73,0.101,75.8,59.7,40.9,0.9,50.2,634.01,Landfill,8.3,11,5561,499,7,24613,213115282,1156,11079.18,20337251,91.5,21.1702,72.8311,149,28.8,6,6.6,1.26,50.4,High,Excellent
WM007169,Surat,Gujarat,West,Metro,2018,5,Summer,6309904,17361.8,93.4,Organic,1343.15,0.221,84.7,63.2,28.8,33.2,33.2,1593.33,Landfill,8.3,11,5561,499,7,24613,213115282,844,23541.62,20337251,91.5,21.1702,72.8311,149,28.8,6,6.6,1.26,52.4,High,Excellent
WM007170,Thanjavur,Tamil Nadu,South,Tier-3,2018,5,Summer,296475,2777.4,34.7,Metal,2.45,0.008,46.2,64.7,68.7,0.5,31.1,2.62,Recycling,4.7,0,15,10,2,392,3388639,630,9.33,227431,79.1,10.787,79.1378,115,67,7.3,1.5,3.32,55,High,Excellent
WM007171,Thrissur,Kerala,South,Tier-2,2018,5,Summer,411285,5382.3,59,Construction,26.31,0.066,55.7,48.7,40,0.4,56.7,23.15,Recycling,5.1,3,76,16,3,973,7230813,878,88.07,595030,79.6,10.5276,76.2144,129,58,4.4,4.5,2.99,36.8,Medium,Poor
WM007172,Tiruchirappalli,Tamil Nadu,South,Tier-1,2018,5,Summer,1826306,10969,63.2,Organic,361.57,0.192,70.3,57.8,31.1,40.2,19.6,360.79,Landfill,5.7,3,820,107,6,5441,50429990,617,6505.38,4484669,83.4,10.7905,78.7047,122,2.1,3,4.8,2.49,51.9,Medium,Excellent
WM007173,Tirunelveli,Tamil Nadu,South,Tier-2,2018,5,Summer,559634,4862,56.6,E-Waste,3.76,0.007,46.8,49.4,45.8,0.3,57.4,3.14,Landfill,4.6,1,122,25,3,1152,5254703,431,65.1,866705,81.7,8.7139,77.7567,150,38,3.6,4.5,3.01,40,Low,Average
WM007174,Udaipur,Rajasthan,North,Tier-2,2018,5,Summer,802692,2817.1,56.6,Construction,43.89,0.055,55.2,53.9,33.7,1,59.3,42.24,Landfill,6,3,192,39,4,1699,12900455,461,787.65,520385,82.8,24.5854,73.7125,178,25.2,7.5,3.2,2.78,40.5,Medium,Average
WM007175,Ujjain,Madhya Pradesh,Central,Tier-2,2018,5,Summer,382432,6280.1,62.7,Biomedical,1.51,0.004,60.3,62.3,28.3,0.5,71.5,1.51,Recycling,6,0,66,18,4,843,6893030,917,5.79,980808,87.1,23.1765,75.7885,153,9.8,3.8,5.1,2.59,35.6,Medium,Poor
WM007176,Vadodara,Gujarat,West,Tier-1,2018,5,Summer,2284931,10950.3,61,Organic,465.05,0.202,69.9,46.5,25.1,38.6,28.9,431.07,Landfill,5.4,6,875,114,5,5495,60120213,681,8435.06,4613358,82.6,22.3072,73.1812,179,35.1,3.2,5.9,2.07,45.4,Medium,Good
WM007177,Vadodara,Gujarat,West,Tier-1,2018,5,Summer,2284931,10950.3,61,Plastic,129.7,0.059,66.9,53.2,40.1,1,53.5,126.48,Landfill,5.4,6,875,114,5,5495,60120213,739,2151.15,4613358,82.6,22.3072,73.1812,179,35.1,3.2,5.9,2.07,40.6,Medium,Average
WM007178,Varanasi,Uttar Pradesh,Central,Tier-1,2018,5,Summer,2185532,11083.3,76.8,Plastic,127.87,0.059,66.8,62.4,43.3,0.6,52.9,111.95,Landfill,6.1,2,1133,115,5,5850,47167173,769,2039.89,2517563,83.7,25.3176,82.9739,200,18.8,7.1,5.4,2.42,46.9,High,Good
WM007179,Vellore,Tamil Nadu,South,Tier-2,2018,5,Summer,879362,6090.4,56.3,Organic,140.7,0.164,64.2,53.9,27.8,31.4,38,121.01,Landfill,5.7,2,218,41,3,1955,13919244,430,2112.13,1657701,84.9,12.9165,79.1325,134,22.6,1.2,6.1,2.06,48,Medium,Good
WM007180,Vijayawada,Andhra Pradesh,South,Tier-1,2018,5,Summer,3263764,6398.7,64.6,Construction,243.03,0.075,66.7,54.9,45.4,0.7,47.1,244.35,Recycling,7.7,5,1172,188,5,10926,65066571,1135,944.87,2714377,87.7,16.5062,80.648,122,38.2,4.6,7.9,1.46,48.8,High,Good
WM007181,Vijayawada,Andhra Pradesh,South,Tier-1,2018,5,Summer,3263764,6398.7,64.6,Plastic,194.92,0.057,74.6,60,44.8,0.1,52.5,189.74,Composting,7.7,5,1172,188,5,10926,65066571,750,501.72,2714377,87.7,16.5062,80.648,122,38.2,4.6,7.9,1.46,49.6,High,Good
WM007182,Visakhapatnam,Andhra Pradesh,South,Tier-1,2018,5,Summer,1446539,9312.5,83.7,Organic,281.59,0.198,71.3,50.1,23.7,42.4,28.7,266.86,Recycling,5.5,3,712,70,5,4231,39344229,1362,912.72,1672289,83.2,17.6868,83.2185,151,37.2,1.8,7.9,1.58,47.9,Medium,Good
WM007183,Warangal,Telangana,South,Tier-2,2018,5,Summer,1048273,2839.2,53.2,Metal,11.71,0.011,55.4,51.7,59.3,1.3,39.6,11.37,Landfill,4.3,0,174,45,3,2410,13262949,508,184.59,688064,80.1,17.9689,79.5941,135,44.1,3.3,2.3,3.14,47.6,Medium,Good
WM007184,Warangal,Telangana,South,Tier-2,2018,5,Summer,1048273,2839.2,53.2,Plastic,48.9,0.045,56.9,47.5,36.3,0.6,59.8,38.72,Landfill,4.3,0,174,45,3,2410,13262949,561,783.05,688064,80.1,17.9689,79.5941,135,44.1,3.3,2.3,3.14,35.6,Low,Poor
WM007185,Agartala,Tripura,Northeast,Tier-3,2018,6,Summer,188971,2350.9,30.4,Construction,8.38,0.046,37.4,44.9,32.9,0.1,65.1,7.28,Landfill,3.1,0,14,6,1,230,1470184,383,125.74,43895,75.6,23.8315,91.2868,93,146.1,3.3,1.6,3.27,27.7,Low,Poor
WM007186,Agra,Uttar Pradesh,Central,Tier-1,2018,6,Summer,1716274,12438.7,64.1,Organic,315.89,0.176,66.4,50.3,24.7,33,35.6,313.45,Composting,5.6,1,739,82,5,4091,33742365,797,771.75,3005934,83.8,27.1767,78.0081,198,17.1,9.5,9.1,1.83,47.7,Medium,Good
WM007187,Ahmedabad,Gujarat,West,Metro,2018,6,Summer,7833799,30303,87.6,Glass,137.51,0.018,74.9,56.5,61.3,1.4,26.4,138.16,Recycling,7.5,8,5176,608,7,29520,274238196,1907,490.96,16414955,87.9,23.0225,72.5714,152,5.4,6.4,5.1,1.63,57.6,High,Excellent
WM007188,Ahmedabad,Gujarat,West,Metro,2018,6,Summer,7833799,30303,87.6,Organic,1681.84,0.219,87.2,55.4,29.9,37.7,20.9,1832.98,Composting,7.5,8,5176,608,7,29520,274238196,1339,3876.22,16414955,87.9,23.0225,72.5714,152,5.4,6.4,5.1,1.63,54.5,High,Excellent
WM007189,Aizawl,Mizoram,Northeast,Tier-3,2018,6,Summer,51317,3648.5,51.3,Organic,5.83,0.114,62.4,44.1,20.5,38.4,41,6.14,Landfill,5.6,0,3,3,2,71,460178,364,86.6,113191,78.2,23.7271,92.7176,66,96.9,2.6,1.4,4.28,45.8,Low,Good
WM007190,Ajmer,Rajasthan,North,Tier-2,2018,6,Summer,966119,3238.3,55.5,E-Waste,7.78,0.008,54.7,42.1,46.8,0.9,49.2,7.05,Recycling,5.7,2,231,40,4,2321,9026953,848,25.6,425088,86.6,26.4499,74.6399,184,38.8,1.9,6.8,3.91,39.1,Medium,Average
WM007191,Ajmer,Rajasthan,North,Tier-2,2018,6,Summer,966119,3238.3,55.5,Organic,139.4,0.15,67.9,48.3,27.4,33.5,39.2,119.71,Biogas,5.7,2,231,40,4,2321,9026953,719,204.48,425088,86.6,26.4499,74.6399,184,38.8,1.9,6.8,3.91,43.7,Medium,Average
WM007192,Akola,Maharashtra,West,Tier-2,2018,6,Summer,866897,2949.9,66,Construction,51.18,0.061,53,56.7,38.1,0.8,61.6,39.97,Landfill,5,0,189,34,4,1943,10937596,549,869.81,1434052,81.5,20.7002,77.0082,119,17.7,3.5,3.8,3.15,41,Medium,Average
WM007193,Alappuzha,Kerala,South,Tier-3,2018,6,Summer,137445,2657.4,47.7,Construction,6.87,0.049,42,38.4,28.3,0.4,66.9,5.31,Recycling,2.4,0,10,3,1,204,1450049,528,25.7,106711,78.9,9.4981,76.3388,111,24.1,7.3,1.5,4.04,25.3,Low,Poor
WM007194,Aligarh,Uttar Pradesh,Central,Tier-1,2018,6,Summer,2364823,12639.4,79.8,Organic,494.39,0.2,72.1,51.7,28.6,33.4,34.5,452.36,Composting,5.4,2,1118,135,5,6694,60492035,896,1143.91,2486995,83,27.8974,78.088,208,0,4.7,7.9,2.64,47.7,Medium,Good
WM007195,Alwar,Rajasthan,North,Tier-3,2018,6,Summer,93110,719.7,39.5,Plastic,2.92,0.031,47.5,53.5,33.4,0.2,67.4,2.15,Landfill,3,0,5,3,2,123,983423,326,45.32,128906,77.8,27.553,76.6346,180,36.5,4.4,5.4,4.66,32.5,Low,Poor
WM007196,Amravati,Maharashtra,West,Tier-2,2018,6,Summer,356157,3311.3,53.7,Metal,4.33,0.012,58.9,47.3,62.5,0.7,34.7,4.55,Composting,4.2,1,85,12,3,802,5721955,575,11.37,1184095,78.6,20.9374,77.7796,153,19,4.5,5.5,2.68,49,Medium,Good
WM007197,Amritsar,Punjab,North,Tier-1,2018,6,Summer,1532348,9307.2,68,Organic,299.35,0.197,70.1,52.6,22.7,39.2,37.1,317.22,Composting,5.3,3,736,75,5,3679,33671576,939,784.88,1649183,81.9,31.634,74.8723,227,14.3,6.4,8.5,2.44,44.7,Medium,Good
WM007198,Asansol,West Bengal,East,Tier-2,2018,6,Summer,1076303,3921.1,48.1,Metal,12.15,0.011,62.3,60.7,67.4,0.8,32.7,11.97,Recycling,5.7,1,219,49,5,2111,14427282,745,48.05,1231122,82.7,23.6739,86.9524,157,73.8,1.7,5.6,3.35,51.4,High,Excellent
WM007199,Asansol,West Bengal,East,Tier-2,2018,6,Summer,1076303,3921.1,48.1,Organic,152.6,0.146,69.4,58.5,22.7,35.3,38.6,139.34,Landfill,5.7,1,219,49,5,2111,14427282,430,2388.9,1231122,82.7,23.6739,86.9524,157,73.8,1.7,5.6,3.35,44.6,Medium,Good
WM007200,Bangalore,Karnataka,South,Metro,2018,6,Summer,10955388,12931.3,88.2,Construction,967.68,0.09,71.8,55.6,36.9,0,56.7,921.22,Incineration,8,6,7224,918,7,38360,280628536,2657,9843.98,17751721,86.4,12.9716,77.5946,174,21.5,3.5,4.9,0.42,46.8,High,Good
WM007201,Bangalore,Karnataka,South,Metro,2018,6,Summer,10955388,12931.3,88.2,Organic,2696.34,0.242,81.7,60.5,28.2,44.7,15,2325.66,Biogas,8,6,7224,918,7,38360,280628536,1582,4083.58,17751721,86.4,12.9716,77.5946,174,21.5,3.5,4.9,0.42,56.8,High,Excellent
WM007202,Bareilly,Uttar Pradesh,Central,Tier-1,2018,6,Summer,3124141,10929.3,60.3,Plastic,184.83,0.06,69,60.3,44.1,0.4,48.3,212.77,Recycling,5.7,3,1703,159,6,9221,84751312,1361,604.4,6725144,81.9,28.367,79.4304,193,30.6,4.6,5.8,1.76,45.7,High,Good
WM007203,Bathinda,Punjab,North,Tier-3,2018,6,Summer,64944,874.9,50.1,Organic,7.56,0.114,60.2,51.1,21.8,32.9,42.9,6.49,Biogas,4.8,0,3,3,1,89,510402,608,10.27,42089,79.7,30.211,74.9455,159,25.2,3.9,2.6,2.55,42.8,Low,Average
WM007204,Bathinda,Punjab,North,Tier-3,2018,6,Summer,64944,874.9,50.1,Paper,1.3,0.02,62,53.1,53.7,4.9,34.5,1.09,Landfill,4.8,0,3,3,1,89,510402,370,20.97,42089,79.7,30.211,74.9455,159,25.2,3.9,2.6,2.55,47.3,Medium,Good
WM007205,Belgaum,Karnataka,South,Tier-2,2018,6,Summer,366603,4918,64.5,Construction,25.37,0.066,58,34.4,36,1.1,66.6,22.68,Landfill,5,2,76,15,4,850,6066339,524,392.48,1220906,80.5,15.8497,74.4977,146,68.5,3.6,4.6,1.98,32.1,Low,Poor
